Year,Month,Entity ID,Entity Name,Plant Producer Type,Plant Name,Plant State,Plant ID,Generator ID,"
Net Summer Capacity (MW)",Technology,Energy Source Code,Prime Mover Code,Status,"
Nameplate Capacity (MW)"
2017,12,59359,"BHE Renewables, LLC",IPP,Walnut Ridge Wind Farm,IL,58694,1,210,Onshore Wind Turbine,WND,WT,(L) Regulatory approvals pending. Not under construction,210
2017,12,58687,Bayles Energy LLC,IPP,Bayles,PA,58816,1,6.8,Natural Gas Internal Combustion Engine,NG,IC,(L) Regulatory approvals pending. Not under construction,7
2017,12,58687,Bayles Energy LLC,IPP,Bayles,PA,58816,2,6.8,Natural Gas Internal Combustion Engine,NG,IC,(L) Regulatory approvals pending. Not under construction,7
2017,12,58687,Bayles Energy LLC,IPP,Bayles,PA,58816,3,6.8,Natural Gas Internal Combustion Engine,NG,IC,(L) Regulatory approvals pending. Not under construction,7
2017,12,59594,Black Oak Wind Farm LLC,IPP,Black Oak Wind Farm,NY,59813,NA,16.1,Onshore Wind Turbine,WND,WT,(L) Regulatory approvals pending. Not under construction,16.1
2017,12,58574,Canton Mountain Wind LLC,IPP,Canton Mountain Wind,ME,58620,1,22.8,Onshore Wind Turbine,WND,WT,"(U) Under construction, less than or equal to 50 percent complete",22.8
2017,12,59365,Capital Power Corporation,IPP,Black Fork Wind Energy Project,OH,59907,GEN,200,Onshore Wind Turbine,WND,WT,"(P) Planned for installation, but regulatory approvals not initiated",200
2017,12,59365,Capital Power Corporation,IPP,Cardinal Point LLC,IL,59902,GEN,150,Onshore Wind Turbine,WND,WT,"(P) Planned for installation, but regulatory approvals not initiated",150
2017,12,59365,Capital Power Corporation,IPP,Hopeful Solar LLC,GA,59892,GEN,20.7,Solar Photovoltaic,SUN,PV,"(P) Planned for installation, but regulatory approvals not initiated",20.7
2017,12,59365,Capital Power Corporation,IPP,New Frontier Wind,ND,59903,GEN,99,Onshore Wind Turbine,WND,WT,"(P) Planned for installation, but regulatory approvals not initiated",99
2017,12,59365,Capital Power Corporation,IPP,Poplars Ranch Solar LLC,OR,59890,GEN,16,Solar Photovoltaic,SUN,PV,"(P) Planned for installation, but regulatory approvals not initiated",16
2017,12,58508,Carolina Solar Energy II LLC,IPP,Cabaniss Solar,NC,60430,PV1,4.2,Solar Photovoltaic,SUN,PV,(T) Regulatory approvals received. Not under construction,4.2
2017,12,58508,Carolina Solar Energy II LLC,IPP,McGrigor Farm Solar,NC,60440,PV1,5,Solar Photovoltaic,SUN,PV,(T) Regulatory approvals received. Not under construction,5
2017,12,58508,Carolina Solar Energy II LLC,IPP,Sellers Farm Solar,NC,60439,PV1,5,Solar Photovoltaic,SUN,PV,(T) Regulatory approvals received. Not under construction,5
2017,12,58508,Carolina Solar Energy II LLC,IPP,Tides Lane Farm,NC,60429,PV1,5,Solar Photovoltaic,SUN,PV,(T) Regulatory approvals received. Not under construction,5
2017,12,59541,Carroll County Energy LLC,Electric CHP,Carroll County Energy,OH,59773,CGT1,197.3,Natural Gas Fired Combined Cycle,NG,CT,"(U) Under construction, less than or equal to 50 percent complete",235.5
2017,12,59541,Carroll County Energy LLC,Electric CHP,Carroll County Energy,OH,59773,CGT2,197.3,Natural Gas Fired Combined Cycle,NG,CT,"(U) Under construction, less than or equal to 50 percent complete",235.5
2017,12,59541,Carroll County Energy LLC,Electric CHP,Carroll County Energy,OH,59773,SGT1,288,Natural Gas Fired Combined Cycle,NG,CA,"(U) Under construction, less than or equal to 50 percent complete",361.3
2017,12,58998,Chapman Ranch Wind LLC,IPP,Chapman Ranch Wind I,TX,59193,CHA1,236,Onshore Wind Turbine,WND,WT,(T) Regulatory approvals received. Not under construction,236
2017,12,60270,"Clark Canyon Hydro, LLC",IPP,Clark Canyon Hydro-Electric Facility,MT,60483,FRNS1,2.4,Conventional Hydroelectric,WAT,HY,"(P) Planned for installation, but regulatory approvals not initiated",2.4
2017,12,60270,"Clark Canyon Hydro, LLC",IPP,Clark Canyon Hydro-Electric Facility,MT,60483,FRNS2,2.4,Conventional Hydroelectric,WAT,HY,"(P) Planned for installation, but regulatory approvals not initiated",2.4
2017,12,60167,"Concord Blue Eagar, LLC",IPP,"Concord Blue Eagar, LLC",AZ,60374,CB001,0.6,Other Waste Biomass,OBG,IC,(L) Regulatory approvals pending. Not under construction,0.6
2017,12,60167,"Concord Blue Eagar, LLC",IPP,"Concord Blue Eagar, LLC",AZ,60374,CB002,0.6,Other Waste Biomass,OBG,IC,(L) Regulatory approvals pending. Not under construction,0.6
2017,12,59319,"Cotton Solar, LLC",IPP,Cotton Solar,SC,59572,PV1,16,Solar Photovoltaic,SUN,PV,(L) Regulatory approvals pending. Not under construction,16
2017,12,59464,Current Energy Group,IPP,Hickory,NC,59829,5515,5,Solar Photovoltaic,SUN,PV,(T) Regulatory approvals received. Not under construction,5
2017,12,58889,"Dominion Cove Point LNG, LP",Commercial,Cove Point LNG Terminal,MD,59073,5501,3,All Other,OTH,OT,"(U) Under construction, less than or equal to 50 percent complete",3
2017,12,58889,"Dominion Cove Point LNG, LP",Commercial,Cove Point LNG Terminal,MD,59073,5502,1.3,All Other,OTH,OT,"(U) Under construction, less than or equal to 50 percent complete",1.3
2017,12,58889,"Dominion Cove Point LNG, LP",Commercial,Cove Point LNG Terminal,MD,59073,5511,1.7,All Other,OTH,OT,"(U) Under construction, less than or equal to 50 percent complete",1.7
2017,12,58889,"Dominion Cove Point LNG, LP",Commercial,Cove Point LNG Terminal,MD,59073,5EG,1,Petroleum Liquids,DFO,IC,"(U) Under construction, less than or equal to 50 percent complete",1
2017,12,58889,"Dominion Cove Point LNG, LP",Commercial,Cove Point LNG Terminal,MD,59073,5STA,40,Natural Gas Fired Combined Cycle,NG,CA,"(U) Under construction, less than or equal to 50 percent complete",65
2017,12,58889,"Dominion Cove Point LNG, LP",Commercial,Cove Point LNG Terminal,MD,59073,5STB,40,Natural Gas Fired Combined Cycle,NG,CA,"(U) Under construction, less than or equal to 50 percent complete",65
2017,12,56215,E ON Climate Renewables N America LLC,IPP,Grandview Wind Farm III LLC,TX,59067,GVIII,188,Onshore Wind Turbine,WND,WT,(L) Regulatory approvals pending. Not under construction,188
2017,12,56215,E ON Climate Renewables N America LLC,IPP,Magic Valley Wind Farm II,TX,59066,MVII,230,Onshore Wind Turbine,WND,WT,(L) Regulatory approvals pending. Not under construction,230
2017,12,56215,E ON Climate Renewables N America LLC,IPP,Twin Forks Wind Farm LLC,IL,59061,WT1,351,Onshore Wind Turbine,WND,WT,(L) Regulatory approvals pending. Not under construction,351
2017,12,56215,E ON Climate Renewables N America LLC,IPP,Vici Wind Farm,OK,59062,VICI,104.4,Onshore Wind Turbine,WND,WT,(L) Regulatory approvals pending. Not under construction,104.4
2017,12,58970,"Ecoplexus, Inc",IPP,E Nash PV1,NC,60002,NASH1,20,Solar Photovoltaic,SUN,PV,(L) Regulatory approvals pending. Not under construction,20
2017,12,58970,"Ecoplexus, Inc",IPP,Grandy PV 1,NC,59518,GRAND,20,Solar Photovoltaic,SUN,PV,(L) Regulatory approvals pending. Not under construction,20
2017,12,58970,"Ecoplexus, Inc",IPP,High Shoals PV1,NC,59997,HISHO,16,Solar Photovoltaic,SUN,PV,(T) Regulatory approvals received. Not under construction,16
2017,12,58970,"Ecoplexus, Inc",IPP,Manning PV 1,NC,59520,MANN,5,Solar Photovoltaic,SUN,PV,(L) Regulatory approvals pending. Not under construction,5
2017,12,58970,"Ecoplexus, Inc",IPP,Round Hill PV1,NC,59998,RNDHL,5,Solar Photovoltaic,SUN,PV,(L) Regulatory approvals pending. Not under construction,5
2017,12,58970,"Ecoplexus, Inc",IPP,Vaughn Creek PV1,NC,60001,VNCRK,20,Solar Photovoltaic,SUN,PV,(L) Regulatory approvals pending. Not under construction,20
2017,12,58970,"Ecoplexus, Inc",IPP,Willoughby PV1,NC,60003,WILL1,20,Solar Photovoltaic,SUN,PV,(L) Regulatory approvals pending. Not under construction,20
2017,12,59380,"Enel Green Power NA, Inc.",IPP,Apple Blossom Wind Farm,MI,58690,APLB1,100,Onshore Wind Turbine,WND,WT,(T) Regulatory approvals received. Not under construction,100
2017,12,60147,"Enerparc Solar Development, LLC",IPP,Hilly Branch,NC,60358,28941,2,Solar Photovoltaic,SUN,PV,"(P) Planned for installation, but regulatory approvals not initiated",2
2017,12,60147,"Enerparc Solar Development, LLC",IPP,Neal Hawkins Rd,NC,60359,60916,4.3,Solar Photovoltaic,SUN,PV,"(P) Planned for installation, but regulatory approvals not initiated",4.3
2017,12,60147,"Enerparc Solar Development, LLC",IPP,Pike Road Solar,NC,60360,51116,5,Solar Photovoltaic,SUN,PV,"(P) Planned for installation, but regulatory approvals not initiated",5
2017,12,58672,Everpower Wind Holdings Inc,IPP,Buckeye Wind Farm,OH,58776,1,200,Onshore Wind Turbine,WND,WT,(T) Regulatory approvals received. Not under construction,200
2017,12,58672,Everpower Wind Holdings Inc,IPP,Coyote Crest Wind Farm,WA,58778,1,126,Onshore Wind Turbine,WND,WT,(T) Regulatory approvals received. Not under construction,126
2017,12,58672,Everpower Wind Holdings Inc,IPP,"Horse Thief Wind Project, LLC",MT,59758,1,80,Onshore Wind Turbine,WND,WT,(L) Regulatory approvals pending. Not under construction,80
2017,12,58672,Everpower Wind Holdings Inc,IPP,Mason Dixon Wind Farm,PA,60212,1,80,Onshore Wind Turbine,WND,WT,(L) Regulatory approvals pending. Not under construction,80
2017,12,58672,Everpower Wind Holdings Inc,IPP,"Mud Springs Wind Project, LLC",MT,59756,1,80,Onshore Wind Turbine,WND,WT,(L) Regulatory approvals pending. Not under construction,80
2017,12,58672,Everpower Wind Holdings Inc,IPP,"Pryor Caves Wind Project, LLC",MT,59757,1,80,Onshore Wind Turbine,WND,WT,(L) Regulatory approvals pending. Not under construction,80
2017,12,58672,Everpower Wind Holdings Inc,IPP,Scioto Ridge Wind Farm,OH,58780,1,300,Onshore Wind Turbine,WND,WT,(T) Regulatory approvals received. Not under construction,300
2017,12,58672,Everpower Wind Holdings Inc,IPP,Terrapin Hills Wind Farm,MD,60211,1,50,Onshore Wind Turbine,WND,WT,(L) Regulatory approvals pending. Not under construction,50
2017,12,56615,First Solar Project Development,IPP,Aiya Solar Project,NV,59869,GEN01,100,Solar Photovoltaic,SUN,PV,(L) Regulatory approvals pending. Not under construction,100
2017,12,59155,"First Wind O&M, LLC",IPP,Bowers Wind Project,ME,57088,1,48,Onshore Wind Turbine,WND,WT,(L) Regulatory approvals pending. Not under construction,48
2017,12,58692,Florey Knob LLC,IPP,Florey Knobb,PA,58821,1,6.8,Natural Gas Internal Combustion Engine,NG,IC,(T) Regulatory approvals received. Not under construction,7
2017,12,58692,Florey Knob LLC,IPP,Florey Knobb,PA,58821,2,6.8,Natural Gas Internal Combustion Engine,NG,IC,(T) Regulatory approvals received. Not under construction,7
2017,12,58692,Florey Knob LLC,IPP,Florey Knobb,PA,58821,3,6.8,Natural Gas Internal Combustion Engine,NG,IC,(T) Regulatory approvals received. Not under construction,7
2017,12,7189,Gila Bend Power Partners LLC,IPP,Gila Bend Power Generation Station,AZ,55507,2,156,Natural Gas Fired Combined Cycle,NG,CT,"(P) Planned for installation, but regulatory approvals not initiated",170
2017,12,7189,Gila Bend Power Partners LLC,IPP,Gila Bend Power Generation Station,AZ,55507,3,156,Natural Gas Fired Combined Cycle,NG,CT,"(P) Planned for installation, but regulatory approvals not initiated",170
2017,12,7189,Gila Bend Power Partners LLC,IPP,Gila Bend Power Generation Station,AZ,55507,4,390,Natural Gas Fired Combined Cycle,NG,CA,"(P) Planned for installation, but regulatory approvals not initiated",390
2017,12,60222,"Haida Energy, Inc.",Electric Utility,Hiilangaay Hydro,AK,59037,GEN 1,5,Conventional Hydroelectric,WAT,HY,"(U) Under construction, less than or equal to 50 percent complete",5
2017,12,60095,"High Pockets Solar, LLC",IPP,High Pockets Solar,NC,60305,PV1,1.9,Solar Photovoltaic,SUN,PV,(L) Regulatory approvals pending. Not under construction,1.9
2017,12,58684,Hop Bottom Energy LLC,IPP,Hop Bottom,PA,58800,1,6.8,Natural Gas Internal Combustion Engine,NG,IC,(T) Regulatory approvals received. Not under construction,7
2017,12,58684,Hop Bottom Energy LLC,IPP,Hop Bottom,PA,58800,2,6.8,Natural Gas Internal Combustion Engine,NG,IC,(T) Regulatory approvals received. Not under construction,7
2017,12,58684,Hop Bottom Energy LLC,IPP,Hop Bottom,PA,58800,3,6.8,Natural Gas Internal Combustion Engine,NG,IC,(T) Regulatory approvals received. Not under construction,7
2017,12,58901,Hydro Green Energy,IPP,Braddock Lock and Dam,PA,59091,GEN1,5.3,Conventional Hydroelectric,WAT,HY,(L) Regulatory approvals pending. Not under construction,5.3
2017,12,59439,"Innovative Solar 54, LLC",IPP,Innovative Solar 54,NC,59669,IS054,50,Solar Photovoltaic,SUN,PV,(T) Regulatory approvals received. Not under construction,50
2017,12,59448,"Innovative Solar 67, LLC",IPP,Innovative Solar 67,NC,59678,IS067,33.3,Solar Photovoltaic,SUN,PV,(T) Regulatory approvals received. Not under construction,33.3
2017,12,60069,Jester Solar LLC,IPP,Jester Solar,NC,60290,PV1,4.9,Solar Photovoltaic,SUN,PV,"(P) Planned for installation, but regulatory approvals not initiated",5
2017,12,59678,"KDC Solar PR1, LLC",IPP,"KDC Solar PR1, LLC",NJ,59910,SF,22,Solar Photovoltaic,SUN,PV,"(P) Planned for installation, but regulatory approvals not initiated",22
2017,12,56911,Kalaeloa Solar One LLC,IPP,Kalaeloa Solar One,HI,57569,KS1-A,3,Solar Photovoltaic,SUN,PV,(L) Regulatory approvals pending. Not under construction,3
2017,12,60223,Ketchikan Electric Company,Electric Utility,Mahoney Lake Hydroelectric,AK,59027,GEN 1,9.6,Conventional Hydroelectric,WAT,HY,(L) Regulatory approvals pending. Not under construction,9.6
2017,12,56939,Lexington Chenoa Wind Farm II LLC,IPP,Bright Stalk Wind Farm II,IL,57622,GEN1,200,Onshore Wind Turbine,WND,WT,"(P) Planned for installation, but regulatory approvals not initiated",200
2017,12,56940,Lexington Chenoa Wind Farm LLC,IPP,Bright Stalk Wind Farm I,IL,57623,GEN1,200,Onshore Wind Turbine,WND,WT,"(P) Planned for installation, but regulatory approvals not initiated",200
2017,12,11204,Los Alamos County,Electric Utility,Los Alamos PV Site,NM,58256,4,1,Solar Photovoltaic,SUN,PV,"(P) Planned for installation, but regulatory approvals not initiated",1
2017,12,59343,"Maricopa East Solar PV, LLC",IPP,Maricopa East Solar,CA,59609,MES,18,Solar Photovoltaic,SUN,PV,(L) Regulatory approvals pending. Not under construction,18
2017,12,59761,"McLean Homestead, LLC",IPP,McLean Homestead,NC,60020,PV1,4.9,Solar Photovoltaic,SUN,PV,(L) Regulatory approvals pending. Not under construction,4.9
2017,12,56941,Meadow Lake Wind Farm V LLC,IPP,Meadow Lake Wind Farm V LLC,IN,57628,GEN1,100,Onshore Wind Turbine,WND,WT,"(P) Planned for installation, but regulatory approvals not initiated",100
2017,12,60035,"Michigan Wind 3, LLC",IPP,Michigan Wind 3,MI,60246,1,152.8,Onshore Wind Turbine,WND,WT,(L) Regulatory approvals pending. Not under construction,152.8
2017,12,58718,Na Pua Makani Power Partners LLC,IPP,Na Pua Makani Wind Project,HI,58837,WT1,25,Onshore Wind Turbine,WND,WT,"(P) Planned for installation, but regulatory approvals not initiated",25
2017,12,56935,Number Nine Wind Farm LLC,IPP,Number Nine Wind Farm,ME,57612,GEN1,250,Onshore Wind Turbine,WND,WT,"(P) Planned for installation, but regulatory approvals not initiated",250
2017,12,58653,Oxbow Creek Energy LLC,IPP,Oxbow Creek,PA,58714,1,6.8,Natural Gas Internal Combustion Engine,NG,IC,(T) Regulatory approvals received. Not under construction,7
2017,12,58653,Oxbow Creek Energy LLC,IPP,Oxbow Creek,PA,58714,2,6.8,Natural Gas Internal Combustion Engine,NG,IC,(T) Regulatory approvals received. Not under construction,7
2017,12,58653,Oxbow Creek Energy LLC,IPP,Oxbow Creek,PA,58714,3,6.8,Natural Gas Internal Combustion Engine,NG,IC,(T) Regulatory approvals received. Not under construction,7
2017,12,56545,Pattern Operators LP,IPP,"Grady Wind Energy Center, LLC",NM,60317,1,110.4,Onshore Wind Turbine,WND,WT,"(P) Planned for installation, but regulatory approvals not initiated",200.8
2017,12,56949,Paulding Wind Farm LLC,IPP,Paulding Wind Farm LLC,OH,57611,GEN1,49,Onshore Wind Turbine,WND,WT,(L) Regulatory approvals pending. Not under construction,49
2017,12,59771,Pecan Solar LLC,IPP,Pecan Solar,NC,60030,PECAN,74.9,Solar Photovoltaic,SUN,PV,(T) Regulatory approvals received. Not under construction,74.9
2017,12,60229,"Quail Holdings, LLC",IPP,Quail Holdings,NC,60434,PV1,25,Solar Photovoltaic,SUN,PV,(L) Regulatory approvals pending. Not under construction,25
2017,12,56424,Quilt Block Wind Farm LLC,IPP,Quilt Block Wind Farm LLC,WI,57116,GEN 1,98,Onshore Wind Turbine,WND,WT,"(P) Planned for installation, but regulatory approvals not initiated",98
2017,12,59701,RE Tranquillity 8 LLC,IPP,RE Tranquility 8,CA,59940,TQ8,200,Solar Photovoltaic,SUN,PV,(L) Regulatory approvals pending. Not under construction,205.3
2017,12,59010,Rhubarb One LLC,IPP,Rhubarb One SC,SC,59596,PV1,20,Solar Photovoltaic,SUN,PV,(L) Regulatory approvals pending. Not under construction,20
2017,12,60217,San Bernardino Valley Municipal Water District,Electric Utility,Waterman Turnout Hydroelectric,CA,60466,WTHF,1,Conventional Hydroelectric,WAT,HY,(L) Regulatory approvals pending. Not under construction,1
2017,12,58843,Searchlight Wind Energy LLC,IPP,Searchlight Wind,NV,58988,1,200,Onshore Wind Turbine,WND,WT,"(P) Planned for installation, but regulatory approvals not initiated",200
2017,12,60178,"Shoe Creek Solar, LLC",IPP,"Shoe Creek Solar, LLC",NC,60380,SCSPV,5.2,Solar Photovoltaic,SUN,PV,(T) Regulatory approvals received. Not under construction,5.2
2017,12,59770,"Shorthorn Holdings, LLC",IPP,Shorthorn Holdings,SC,60028,PV1,15.4,Solar Photovoltaic,SUN,PV,(L) Regulatory approvals pending. Not under construction,15.4
2017,12,57331,Soitec Solar Development LLC,IPP,Rugged Solar LLC,CA,57960,1,80,Solar Photovoltaic,SUN,PV,(L) Regulatory approvals pending. Not under construction,80
2017,12,59080,"Soleil Energy Solutions, LLC",IPP,Westside Solar Farm,NC,59258,WEST1,4,Solar Photovoltaic,SUN,PV,"(P) Planned for installation, but regulatory approvals not initiated",4
2017,12,58860,Southbridge Recycling and Disposal Park,IPP,Southbridge Landfill Gas-to-Energy,MA,59011,CAT2,1.5,Landfill Gas,LFG,IC,"(P) Planned for installation, but regulatory approvals not initiated",1.6
2017,12,59318,Soy Solar LLC,IPP,Soy Solar,NC,59571,PV1,5,Solar Photovoltaic,SUN,PV,(L) Regulatory approvals pending. Not under construction,5
2017,12,58661,"Sustainable Power Group, LLC",IPP,"Bayshore Solar A, LLC",CA,60481,BSHRA,20,Solar Photovoltaic,SUN,PV,(L) Regulatory approvals pending. Not under construction,20
2017,12,58661,"Sustainable Power Group, LLC",IPP,"Bayshore Solar B, LLC",CA,60474,BSHRB,20,Solar Photovoltaic,SUN,PV,(L) Regulatory approvals pending. Not under construction,20
2017,12,58661,"Sustainable Power Group, LLC",IPP,"Bayshore Solar C, LLC",CA,60475,BSHRC,20,Solar Photovoltaic,SUN,PV,(L) Regulatory approvals pending. Not under construction,20
2017,12,60071,"Trinity Solar, LLC",IPP,Trinity Solar,NC,60291,PV1,4.9,Solar Photovoltaic,SUN,PV,(T) Regulatory approvals received. Not under construction,5
2017,12,58796,Trishe Wind Colorado,IPP,Trishe Wind Colorado,CO,58928,1,30,Onshore Wind Turbine,WND,WT,"(U) Under construction, less than or equal to 50 percent complete",30
2017,12,56633,Trishe Wind Minnesota,IPP,Trishe Wind Minnesota,MN,57255,1,40,Onshore Wind Turbine,WND,WT,"(U) Under construction, less than or equal to 50 percent complete",40
